Date,Open,High,Low,Close,Volume,Adj Close
2015-04-22,119.379997,120.620003,118.699997,120.50,867600,119.810134
2015-04-21,119.389999,120.129997,118.470001,119.489998,1108600,118.805915
2015-04-20,120.669998,121.410004,118.949997,119.209999,1714900,118.527519
2015-04-17,122.519997,123.239998,120.57,120.809998,1403800,120.118357
2015-04-16,123.800003,123.959999,122.959999,123.209999,806900,122.504619
2015-04-15,123.830002,125.139999,123.290001,123.980003,1565400,123.270215
2015-04-14,123.349998,124.290001,122.459999,123.260002,1070400,122.554335
2015-04-13,123.010002,124.860001,123.00,124.209999,913700,123.498894
2015-04-10,124.599998,124.989998,123.919998,124.389999,1065700,123.677863
2015-04-09,124.199997,124.889999,123.790001,124.699997,1698600,123.986086
2015-04-08,124.919998,124.980003,123.449997,124.25,1206500,123.538666
2015-04-07,123.529999,125.839996,123.529999,124.540001,2271100,123.827006
2015-04-06,124.010002,124.639999,121.25,123.760002,3864900,123.051473
2015-04-02,126.150002,127.519997,125.370003,127.209999,604800,126.481719
2015-04-01,126.910004,126.949997,125.25,126.260002,592000,125.53716
2015-03-31,126.230003,127.25,125.800003,127.00,901500,126.272922
2015-03-30,125.529999,127.529999,125.32,126.879997,657400,126.153606
2015-03-27,124.07,125.099998,123.279999,124.970001,970300,124.254545
2015-03-26,123.330002,124.550003,122.43,124.110001,689600,123.399468
2015-03-25,126.00,126.019997,123.32,123.32,946600,122.613989
2015-03-24,127.269997,127.370003,125.540001,126.029999,1552600,125.308474
2015-03-23,128.00,129.580002,127.239998,127.330002,1713000,126.601034
2015-03-20,127.150002,128.289993,126.790001,128.00,901500,127.267197
2015-03-19,126.440002,126.970001,125.239998,126.459999,662500,125.736012
2015-03-18,126.559998,127.790001,125.989998,127.07,1077500,126.342521
2015-03-17,125.279999,126.699997,124.959999,126.699997,900400,125.974636
2015-03-16,125.910004,126.019997,125.010002,126.00,758800,125.278647
2015-03-13,125.610001,125.68,124.199997,125.220001,533100,124.503113
2015-03-12,122.309998,125.760002,122.309998,125.639999,948000,124.920707
2015-03-11,121.57,122.040001,121.160004,121.660004,826100,120.963497
2015-03-10,123.510002,123.510002,121.290001,121.290001,656600,120.595612
2015-03-09,124.040001,124.82,123.50,124.470001,623500,123.757407
2015-03-06,123.300003,125.959999,123.190002,124.43,1126900,123.717635
2015-03-05,122.639999,123.269997,121.550003,123.220001,724800,122.514563
2015-03-04,121.949997,122.529999,121.529999,122.449997,593300,121.748968
2015-03-03,122.300003,122.959999,121.800003,122.730003,641100,122.027371
2015-03-02,121.00,123.010002,120.830002,122.769997,751400,122.067135
2015-02-27,121.279999,121.690002,120.550003,121.00,600400,120.307272
2015-02-26,120.860001,121.459999,120.559998,121.349998,951500,120.655267
2015-02-25,121.699997,121.720001,120.910004,121.559998,659500,120.168071
2015-02-24,121.089996,122.300003,120.989998,121.580002,872700,120.187846
2015-02-23,121.050003,121.370003,120.410004,121.199997,468100,119.812193
2015-02-20,120.730003,121.610001,119.459999,121.339996,1243000,119.950589
2015-02-19,121.629997,121.989998,120.339996,121.209999,709300,119.82208
2015-02-18,123.699997,123.900002,121.440002,121.699997,775100,120.306468
2015-02-17,123.889999,124.800003,122.989998,124.029999,631500,122.60979
2015-02-13,123.580002,124.389999,122.849998,123.900002,747200,122.481281
2015-02-12,120.949997,123.410004,120.830002,123.379997,792800,121.967231
2015-02-11,120.690002,121.029999,119.779999,120.529999,419700,119.149867
2015-02-10,121.410004,121.440002,120.120003,121.150002,412100,119.76277
2015-02-09,120.669998,121.419998,119.910004,120.599998,467700,119.219065
2015-02-06,121.309998,123.900002,120.260002,121.650002,835200,120.257045
2015-02-05,118.970001,119.620003,118.82,119.459999,770000,118.092119
2015-02-04,117.860001,119.550003,117.730003,118.589996,866500,117.232078
2015-02-03,116.00,118.349998,116.00,118.290001,706100,116.935518
2015-02-02,114.010002,115.739998,113.209999,115.550003,973900,114.226894
2015-01-30,113.629997,115.010002,113.059998,113.160004,1035200,111.864262
2015-01-29,113.620003,115.489998,113.269997,115.400002,680600,114.07861
2015-01-28,116.50,116.93,113.720001,113.720001,1107800,112.417847
2015-01-27,115.540001,116.900002,115.129997,116.150002,828500,114.820023
2015-01-26,115.00,116.910004,114.25,116.900002,600500,115.561435
2015-01-23,116.589996,117.220001,115.190002,115.220001,438500,113.900671
2015-01-22,112.779999,117.529999,112.690002,117.129997,966700,115.788797
2015-01-21,112.50,113.75,111.779999,112.279999,1092500,110.994333
2015-01-20,115.25,116.910004,112.639999,112.860001,1013500,111.567694
2015-01-16,114.00,115.839996,113.709999,115.029999,1232600,113.712844
2015-01-15,114.870003,116.43,113.68,114.379997,1020400,113.070286
2015-01-14,117.029999,117.900002,112.949997,115.309998,1355900,113.989637
2015-01-13,118.82,119.830002,118.25,118.849998,1703100,117.489103
2015-01-12,118.849998,118.849998,116.889999,118.07,1157700,116.718036
2015-01-09,121.190002,121.190002,118.849998,118.849998,582500,117.489103
2015-01-08,120.089996,121.620003,119.589996,121.290001,753100,119.901166
2015-01-07,119.839996,120.120003,117.580002,118.879997,748100,117.518758
2015-01-06,121.529999,121.650002,117.919998,118.629997,887500,117.271621
2015-01-05,124.389999,124.489998,121.059998,121.349998,663800,119.960477
2015-01-02,126.419998,126.790001,123.889999,125.389999,438400,123.954218
2014-12-31,127.790001,127.790001,125.57,125.620003,399700,124.181587
2014-12-30,127.110001,127.940002,126.559998,127.330002,264400,125.872006
2014-12-29,126.290001,128.190002,126.269997,127.519997,273500,126.059825
2014-12-26,127.129997,127.709999,126.699997,126.739998,222200,125.288758
2014-12-24,127.300003,127.860001,126.540001,126.620003,196800,125.170137
2014-12-23,126.239998,127.93,125.830002,127.300003,499500,125.842351
2014-12-22,125.139999,125.910004,124.510002,125.800003,749400,124.359526
2014-12-19,124.790001,125.790001,124.540001,125.110001,955400,123.677425
2014-12-18,123.349998,124.389999,123.190002,124.339996,951200,122.916238
2014-12-17,120.400002,121.910004,119.910004,121.860001,1011600,120.464639
2014-12-16,120.879997,121.940002,119.580002,119.709999,1114900,118.339256
2014-12-15,122.199997,122.720001,120.739998,121.190002,546600,119.802313
2014-12-12,123.07,124.010002,121.809998,121.849998,730100,120.454752
2014-12-11,124.129997,125.220001,123.730003,123.980003,753700,122.560367
2014-12-10,126.75,127.589996,123.00,123.269997,1155100,121.85849
2014-12-09,126.290001,128.100006,125.910004,127.800003,1049900,126.336625
2014-12-08,127.980003,128.610001,127.220001,127.860001,582900,126.395936
2014-12-05,127.599998,128.960007,127.559998,128.029999,739700,126.563988
2014-12-04,127.040001,127.809998,126.32,127.379997,650600,125.921429
2014-12-03,125.110001,127.57,125.110001,127.00,754400,125.545783
2014-12-02,124.50,126.349998,124.440002,125.720001,621800,124.280441
2014-12-01,125.139999,125.690002,123.940002,124.199997,989500,122.777841
2014-11-28,126.599998,126.800003,125.800003,126.019997,410900,124.577001
2014-11-26,125.519997,126.470001,124.910004,126.360001,645400,124.913112
2014-11-25,126.099998,126.480003,125.580002,126.220001,465100,124.08273
2014-11-24,125.300003,126.25,125.220001,126.050003,377400,123.91561
2014-11-21,125.889999,126.110001,124.389999,124.68,680600,122.568806
2014-11-20,123.919998,124.870003,123.699997,124.809998,512600,122.696602
2014-11-19,124.580002,124.790001,123.120003,124.620003,688200,122.509824
2014-11-18,124.639999,125.00,124.07,124.760002,693400,122.647453
2014-11-17,125.160004,125.169998,123.730003,124.709999,472800,122.598297
2014-11-14,125.059998,125.839996,124.580002,124.940002,406100,122.824405
2014-11-13,125.559998,126.00,124.900002,125.360001,411500,123.237292
2014-11-12,124.269997,126.019997,124.129997,125.620003,744700,123.492891
2014-11-11,124.449997,125.00,124.339996,124.849998,350100,122.735925
2014-11-10,124.269997,125.139999,124.00,124.660004,421500,122.549148
2014-11-07,124.300003,124.839996,123.379997,124.540001,525500,122.431177
2014-11-06,123.089996,124.43,122.540001,124.43,686400,122.323039
2014-11-05,121.68,122.910004,121.309998,122.830002,463700,120.750133
2014-11-04,121.660004,121.93,120.370003,121.269997,510300,119.216543
2014-11-03,122.620003,122.760002,121.489998,121.699997,451600,119.639262
2014-10-31,120.389999,122.529999,119.860001,122.18,1249900,120.111138
2014-10-30,119.459999,122.839996,118.440002,119.599998,885800,117.574823
2014-10-29,118.019997,119.480003,117.629997,119.43,1102300,117.407703
2014-10-28,117.190002,118.50,117.18,118.480003,763200,116.473793
2014-10-27,116.00,117.269997,115.919998,117.059998,657000,115.077832
2014-10-24,115.269997,116.470001,115.269997,116.370003,502600,114.399521
2014-10-23,116.330002,116.529999,115.300003,115.559998,884800,113.603231
2014-10-22,115.230003,116.389999,114.790001,114.919998,779700,112.974069
2014-10-21,113.650002,115.099998,113.510002,115.080002,729200,113.131363
2014-10-20,112.419998,113.459999,112.419998,113.089996,868200,111.175054
2014-10-17,113.910004,115.669998,112.730003,112.860001,1411400,110.948953
2014-10-16,114.110001,116.620003,113.760002,116.160004,1105700,114.193077
2014-10-15,118.650002,118.830002,114.440002,115.870003,1509800,113.907987
2014-10-14,119.00,121.129997,119.00,119.900002,623500,117.869746
2014-10-13,120.290001,120.919998,118.900002,118.940002,522100,116.926003
2014-10-10,121.059998,122.019997,119.940002,119.959999,758200,117.928728
2014-10-09,123.510002,123.510002,121.00,121.010002,608300,118.960951
2014-10-08,121.00,123.550003,120.959999,123.489998,605000,121.398953
2014-10-07,122.169998,122.540001,120.959999,120.989998,761900,118.941286
2014-10-06,123.629997,123.93,122.739998,122.870003,443900,120.789457
2014-10-03,123.110001,123.769997,122.410004,123.349998,1006000,121.261325
2014-10-02,122.279999,122.690002,121.25,122.209999,1059700,120.140629
2014-10-01,123.260002,123.309998,122.07,122.279999,996500,120.209443
2014-09-30,124.209999,124.480003,123.129997,123.290001,719300,121.202343
2014-09-29,123.739998,124.57,123.470001,124.330002,330300,122.224734
2014-09-26,123.989998,124.900002,123.75,124.830002,534600,122.716267
2014-09-25,125.690002,125.690002,123.860001,124.139999,448600,122.037949
2014-09-24,125.239998,125.940002,124.940002,125.68,468300,123.551873
2014-09-23,126.510002,126.989998,125.349998,125.360001,482100,123.237292
2014-09-22,127.00,127.620003,126.470001,126.610001,418700,124.466126
2014-09-19,128.119995,128.690002,127.519997,127.68,917800,125.518007
2014-09-18,126.370003,127.75,126.370003,127.139999,578800,124.98715
2014-09-17,125.650002,127.190002,125.349998,126.290001,523300,124.151544
2014-09-16,125.550003,126.089996,124.900002,125.699997,523600,123.571531
2014-09-15,125.769997,126.230003,125.150002,125.68,392100,123.551873
2014-09-12,125.75,126.900002,125.43,125.940002,512200,123.807472
2014-09-11,124.690002,125.900002,124.059998,125.739998,531200,123.610854
2014-09-10,123.660004,125.400002,123.660004,125.029999,534000,122.912878
2014-09-09,124.099998,124.449997,123.290001,123.800003,568500,121.703709
2014-09-08,124.239998,124.75,124.050003,124.589996,369600,122.480326
2014-09-05,123.800003,124.519997,123.120003,124.480003,336900,122.372195
2014-09-04,123.599998,124.989998,123.339996,124.089996,355300,121.988792
2014-09-03,124.449997,124.760002,123.370003,123.589996,396200,121.497259
2014-09-02,124.00,124.449997,123.230003,124.410004,409800,122.303381
2014-08-29,122.68,123.690002,122.580002,123.629997,359800,121.536582
2014-08-28,122.660004,123.019997,121.879997,122.660004,326500,120.583014
2014-08-27,124.50,124.50,123.629997,123.779999,453200,120.995896
2014-08-26,123.669998,124.360001,123.669998,124.18,666300,121.3869
2014-08-25,123.139999,124.279999,122.919998,123.800003,690600,121.01545
2014-08-22,122.879997,123.580002,122.550003,122.669998,394100,119.910862
2014-08-21,121.510002,123.519997,121.309998,123.290001,543600,120.516919
2014-08-20,121.00,121.540001,120.589996,121.400002,353200,118.66943
2014-08-19,121.400002,121.980003,121.099998,121.400002,313200,118.66943
2014-08-18,120.440002,121.400002,120.220001,121.07,309800,118.346851
2014-08-15,120.349998,120.959999,119.099998,119.959999,480000,117.261817
2014-08-14,120.209999,120.650002,119.900002,120.099998,283800,117.398667
2014-08-13,119.949997,120.529999,119.440002,120.230003,534100,117.525748
2014-08-12,119.489998,119.910004,119.07,119.50,461000,116.812164
2014-08-11,120.00,120.07,119.470001,119.580002,357400,116.890367
2014-08-08,118.800003,119.940002,118.510002,119.900002,390700,117.203169
2014-08-07,120.099998,120.370003,118.559998,118.82,481500,116.147459
2014-08-06,119.639999,120.839996,119.620003,120.029999,322100,117.330242
2014-08-05,119.50,120.889999,119.260002,119.790001,491000,117.095642
2014-08-04,120.269997,120.330002,118.949997,120.129997,445000,117.427991
2014-08-01,121.00,121.730003,119.449997,119.910004,605700,117.212946
2014-07-31,122.220001,122.50,121.190002,121.50,857400,118.76718
2014-07-30,122.879997,123.339996,121.830002,122.709999,444300,119.949963
2014-07-29,122.510002,123.18,122.230003,122.230003,423300,119.480763
2014-07-28,123.769997,123.949997,122.309998,122.68,496400,119.920639
2014-07-25,123.269997,124.480003,123.269997,124.199997,591800,121.406447
2014-07-24,122.760002,123.800003,122.449997,123.57,743600,120.79062
2014-07-23,122.18,122.68,121.639999,122.470001,452300,119.715363
2014-07-22,122.589996,123.730003,122.279999,122.309998,771600,119.558958
2014-07-21,122.099998,122.459999,121.389999,122.449997,501900,119.695809
2014-07-18,122.830002,122.830002,121.370003,122.059998,660500,119.314581
2014-07-17,122.809998,123.919998,121.589996,121.910004,1108500,119.167961
2014-07-16,123.279999,123.529999,121.610001,122.260002,899500,119.510087
2014-07-15,122.239998,123.349998,121.910004,123.169998,558200,120.399616
2014-07-14,123.25,123.300003,121.589996,121.629997,419900,118.894253
2014-07-11,121.360001,122.050003,120.68,122.010002,553600,119.265711
2014-07-10,121.50,122.169998,120.970001,121.690002,672900,118.952908
2014-07-09,123.620003,124.169998,122.730003,122.82,591200,120.057489
2014-07-08,124.279999,124.669998,123.019997,123.279999,479500,120.507142
2014-07-07,124.580002,124.93,124.040001,124.650002,543200,121.84633
2014-07-03,124.199997,125.139999,124.029999,124.940002,388100,122.129808
2014-07-02,124.779999,125.209999,123.629997,123.830002,603200,121.044774
2014-07-01,124.550003,125.699997,124.190002,124.970001,636000,122.159132
2014-06-30,124.190002,124.43,123.50,124.050003,667900,121.259827
2014-06-27,123.449997,124.419998,123.00,124.120003,573700,121.328252
2014-06-26,123.860001,124.239998,122.970001,123.82,497900,121.034997
2014-06-25,123.099998,124.389999,122.349998,124.169998,985400,121.377123
2014-06-24,123.940002,124.889999,123.330002,123.529999,886700,120.751519
2014-06-23,124.800003,124.989998,123.940002,124.230003,781600,121.435779
2014-06-20,124.330002,125.209999,124.139999,124.730003,1156400,121.924533
2014-06-19,123.919998,123.919998,122.779999,123.620003,618800,120.839498
2014-06-18,123.650002,124.129997,122.660004,123.889999,539300,121.103422
2014-06-17,121.82,124.050003,121.82,123.68,670800,120.898147
2014-06-16,122.510002,122.620003,121.860001,121.940002,884700,119.197285
2014-06-13,123.279999,124.089996,122.519997,122.669998,981000,119.910862
2014-06-12,123.519997,124.029999,122.839996,122.900002,689300,120.135692
2014-06-11,124.419998,124.480003,123.379997,123.620003,798400,120.839498
2014-06-10,125.139999,125.900002,124.669998,124.690002,708100,121.885431
2014-06-09,123.660004,125.610001,123.169998,125.610001,959300,122.784737
2014-06-06,123.57,124.400002,123.089996,123.730003,507500,120.947025
2014-06-05,122.220001,123.269997,121.629997,123.239998,499500,120.468041
2014-06-04,121.949997,122.629997,121.68,122.010002,507300,119.265711
2014-06-03,121.169998,122.709999,121.169998,122.290001,684700,119.539412
2014-06-02,121.389999,121.599998,120.309998,121.449997,793500,118.718301
2014-05-30,120.300003,122.160004,120.300003,121.370003,1127500,118.640106
2014-05-29,121.00,121.419998,120.080002,120.639999,996700,117.926522
2014-05-28,121.629997,122.169998,120.790001,122.110001,700900,118.679203
2014-05-27,121.650002,122.489998,121.099998,121.449997,415200,118.037743
2014-05-23,120.559998,121.269997,120.190002,121.169998,361900,117.765611
2014-05-22,120.040001,120.769997,119.889999,120.769997,868800,117.376848
2014-05-21,119.589996,120.540001,119.160004,120.050003,426300,116.677083
2014-05-20,120.050003,120.129997,118.660004,119.389999,575800,116.035623
2014-05-19,118.139999,120.269997,118.139999,120.110001,765700,116.735395
2014-05-16,118.620003,119.139999,117.75,118.559998,797100,115.228941
2014-05-15,119.00,119.419998,117.150002,118.720001,744500,115.384449
2014-05-14,122.099998,122.099998,119.629997,119.800003,513000,116.434107
2014-05-13,123.00,123.00,121.82,121.970001,580000,118.543137
2014-05-12,123.300003,123.440002,121.660004,123.050003,777200,119.592795
2014-05-09,120.879997,121.440002,119.870003,121.370003,754200,117.959996
2014-05-08,120.849998,121.589996,120.379997,120.919998,531700,117.522635
2014-05-07,119.889999,120.970001,119.529999,120.910004,674500,117.512921
2014-05-06,121.110001,121.300003,119.290001,119.410004,596100,116.055065
2014-05-05,121.309998,121.589996,120.720001,121.449997,559100,118.037743
2014-05-02,121.760002,122.980003,121.129997,121.800003,436800,118.377915
2014-05-01,122.230003,122.43,121.18,121.489998,557000,118.07662
2014-04-30,121.510002,122.110001,121.019997,122.010002,673700,118.582014
2014-04-29,122.209999,123.00,121.459999,121.610001,521300,118.193251
2014-04-28,122.629997,122.760002,120.900002,121.889999,888300,118.465383
2014-04-25,122.910004,122.910004,121.720001,122.239998,602800,118.805548
2014-04-24,124.00,124.160004,122.400002,122.910004,878800,119.456729
2014-04-23,121.93,123.059998,121.389999,122.989998,649800,119.534476
2014-04-22,121.050003,122.690002,120.559998,121.949997,538600,118.523695
2014-04-21,121.540001,122.18,120.800003,121.169998,547700,117.765611
2014-04-17,121.50,121.93,120.800003,121.540001,700600,118.125218
2014-04-16,120.82,121.830002,120.639999,121.639999,795500,118.222407
2014-04-15,121.150002,122.040001,119.059998,120.389999,1170100,117.007527
2014-04-14,119.400002,122.199997,119.07,120.849998,1296500,117.454602
2014-04-11,117.489998,118.889999,116.099998,118.220001,1196900,114.898497
2014-04-10,121.330002,121.489998,118.440002,118.459999,1124100,115.131752
2014-04-09,121.279999,121.790001,120.639999,121.349998,734100,117.940554
2014-04-08,119.860001,121.260002,119.269997,120.970001,1259800,117.571233
2014-04-07,120.540001,120.589996,119.400002,119.900002,650700,116.531296
2014-04-04,122.040001,122.860001,120.489998,120.550003,566300,117.163035
2014-04-03,121.300003,121.910004,120.900002,121.839996,541400,118.416785
2014-04-02,121.959999,121.959999,120.919998,121.239998,600400,117.833644
2014-04-01,121.800003,121.910004,120.68,121.769997,621000,118.348752
2014-03-31,120.980003,121.489998,120.580002,121.300003,680800,117.891963
2014-03-28,120.00,120.970001,119.519997,120.440002,672700,117.056125
2014-03-27,120.769997,121.300003,119.440002,119.559998,1052700,116.200845
2014-03-26,121.599998,122.129997,120.919998,120.980003,679500,117.580954
2014-03-25,121.470001,121.760002,120.419998,121.169998,628200,117.765611
2014-03-24,121.389999,122.550003,120.43,121.050003,825300,117.648987
2014-03-21,121.839996,123.040001,120.860001,121.129997,1404100,117.726734
2014-03-20,117.889999,121.07,117.470001,120.959999,1175100,117.561512
2014-03-19,118.040001,119.349998,117.410004,118.269997,761500,114.947087
2014-03-18,118.209999,118.379997,117.419998,118.019997,485400,114.704111
2014-03-17,117.849998,118.290001,117.120003,117.709999,576300,114.402824
2014-03-14,117.010002,118.18,116.919998,117.43,658400,114.130692
2014-03-13,118.860001,119.00,116.879997,117.300003,700600,114.004347
2014-03-12,117.709999,118.440002,117.209999,118.360001,566300,115.034563
2014-03-11,119.379997,119.50,117.330002,118.190002,901100,114.869341
2014-03-10,119.059998,119.93,119.00,119.349998,590900,115.996746
2014-03-07,119.940002,120.660004,118.709999,119.379997,968700,116.025902
2014-03-06,117.730003,119.300003,117.730003,118.910004,730700,115.569113
2014-03-05,117.650002,117.739998,116.919998,117.360001,687000,114.062659
2014-03-04,116.389999,117.980003,116.389999,117.839996,702400,114.529168
2014-03-03,115.449997,115.959999,114.769997,115.68,532400,112.42986
2014-02-28,115.739998,117.720001,115.620003,116.589996,813700,113.314288
2014-02-27,115.010002,115.68,113.989998,115.68,791600,112.42986
2014-02-26,114.690002,116.269997,113.809998,115.720001,658800,111.788407
2014-02-25,114.690002,115.040001,113.989998,114.489998,750800,110.600193
2014-02-24,113.389999,115.550003,113.050003,114.900002,724000,110.996267
2014-02-21,112.389999,113.75,112.230003,113.510002,770200,109.653492
2014-02-20,112.449997,113.099998,111.300003,112.43,710100,108.610184
2014-02-19,113.919998,114.239998,112.129997,112.239998,942100,108.426637
2014-02-18,114.309998,114.699997,113.519997,113.730003,384300,109.866019
2014-02-14,113.440002,114.129997,113.440002,114.059998,343600,110.184802
2014-02-13,112.589996,113.540001,111.699997,113.360001,822800,109.508587
2014-02-12,113.879997,114.790001,112.870003,113.190002,942200,109.344365
2014-02-11,112.910004,114.260002,112.400002,113.989998,565500,110.11718
2014-02-10,112.860001,113.349998,112.190002,112.940002,537100,109.102859
2014-02-07,112.809998,113.839996,112.410004,113.00,764900,109.160818
2014-02-06,111.50,112.489998,111.349998,112.419998,567100,108.600521
2014-02-05,110.589996,111.900002,110.459999,111.349998,683200,107.566875
2014-02-04,110.099998,111.07,109.459999,110.839996,1261300,107.0742
2014-02-03,111.360001,111.830002,109.160004,109.300003,1396700,105.586528
2014-01-31,111.239998,112.279999,111.230003,111.510002,840300,107.721443
2014-01-30,112.190002,113.029999,111.760002,112.800003,692100,108.967616
2014-01-29,110.43,112.669998,110.279999,111.690002,1452100,107.895327
2014-01-28,110.980003,111.349998,110.25,111.25,986100,107.470274
2014-01-27,111.160004,112.230003,110.610001,110.660004,1885800,106.900323
2014-01-24,111.160004,112.019997,110.870003,111.269997,1298500,107.489591
2014-01-23,112.110001,112.379997,111.309998,111.849998,1290900,108.049888
2014-01-22,111.830002,112.669998,111.650002,112.599998,939900,108.774406
2014-01-21,110.330002,112.57,110.00,111.769997,2490900,107.972604
2014-01-17,113.989998,114.760002,110.260002,111.989998,2671900,108.18513
2014-01-16,114.940002,115.279999,113.790001,114.669998,1090800,110.774078
2014-01-15,115.099998,115.809998,114.970001,115.019997,1001800,111.112185
2014-01-14,114.010002,115.00,113.849998,114.800003,834200,110.899666
